id	filename	md5	size	state
400b658f-e2fb-4cae-af24-d4857b832ab0	400b658f-e2fb-4cae-af24-d4857b832ab0/e282a20e-78e8-4fea-be6c-aeb4e674a520.FPKM.txt.gz	47c236f628f7683b2598b1d9d67e88f0	312233	validated
404c6430-9d5d-49b1-986b-af0f0445fd64	404c6430-9d5d-49b1-986b-af0f0445fd64/fdd21e76-aef6-4545-9eea-40b4acb20f6e.FPKM.txt.gz	f3405d6f468bea48822d01bb9a57b52f	314015	validated
406eaebb-a662-4d80-be5b-c68f7e0f9997	406eaebb-a662-4d80-be5b-c68f7e0f9997/b1d6bdf1-9b97-4375-b443-5e460fb4a01a.FPKM.txt.gz	6f861faeef73de97059714a1bce6142d	296505	validated
40906c3f-1ebe-4eb6-b48e-fdf33a290a53	40906c3f-1ebe-4eb6-b48e-fdf33a290a53/8d2f4be9-4885-4a75-991e-286a2f9223c2.FPKM.txt.gz	ed297e124196c02eceb6d96a6355bbcb	524031	validated
40b3172c-3a7b-44d5-a312-b925773064f7	40b3172c-3a7b-44d5-a312-b925773064f7/fe3596cb-7fed-41b9-ae30-caebcf717e6e.FPKM.txt.gz	49e3f594dc8544c38245db4f7b67ca96	530128	validated
40cd19a9-ddff-454f-8119-076e779509e0	40cd19a9-ddff-454f-8119-076e779509e0/fd9339b0-8a5d-4ac1-bfca-5c2cd3b7b9f2.FPKM.txt.gz	765a8f4893ebf004d74913e52a384ce4	303016	validated
40d0b6f8-fc42-4eb3-ac27-d0b0f1c0460c	40d0b6f8-fc42-4eb3-ac27-d0b0f1c0460c/1f714d48-8697-4b1b-bd72-e9e6579ddf61.FPKM.txt.gz	f6c62f7f0d91cc37370130ac2cf54d03	335312	validated
40f177a4-480c-4fb8-ab6b-622ce28b8361	40f177a4-480c-4fb8-ab6b-622ce28b8361/2f918b94-5aeb-4180-908e-c4f28e774226.FPKM.txt.gz	08f1d0320b4d687179194e40ab790cb0	306299	validated
410134ec-4792-4e54-b233-187e542e0e6f	410134ec-4792-4e54-b233-187e542e0e6f/2113ee53-ea3a-47a9-bc6f-0844158f6b72.FPKM.txt.gz	bd4009ab4902f1c2a96fe32c304f6a6b	553279	validated
41ad6329-a685-4ed2-828e-8bd42a7432e8	41ad6329-a685-4ed2-828e-8bd42a7432e8/7dd92b6c-ed0f-4f93-8a03-0fb8eb318d83.FPKM.txt.gz	e383563d93af479ad58202edcc6ec8c9	534889	validated
41d92b1d-0515-48f9-baf3-72480f812532	41d92b1d-0515-48f9-baf3-72480f812532/cd82aa82-929e-4555-906e-d4cab6b28d7c.FPKM.txt.gz	d10c5426bbace9a51165455013aab421	317847	validated
41e2093e-0515-4987-a2a5-308089f5150b	41e2093e-0515-4987-a2a5-308089f5150b/3a3637c4-1d30-4a07-bf59-b53c731311a1.FPKM.txt.gz	7735dbd12d27cc54429f93559c11d5a4	316076	validated
422759aa-9f4c-43fd-9f42-3bc4526316f0	422759aa-9f4c-43fd-9f42-3bc4526316f0/0aae8953-d198-4e4e-a44e-b2eaad25b85d.FPKM.txt.gz	1cda1fe4e284dfdb9b658eaa1b3f895c	515725	validated
424395a2-1c41-477a-adb1-e9dc0f5bef0f	424395a2-1c41-477a-adb1-e9dc0f5bef0f/531bdb39-8e5d-4817-b5fa-a60ba31296a0.FPKM.txt.gz	444610d6832c714e85e29eb1ee8a49e2	552313	validated
4266c112-6482-4725-bdf9-c79b2134e955	4266c112-6482-4725-bdf9-c79b2134e955/166516f9-dad3-420d-a5bb-1886e7a078d8.FPKM.txt.gz	efd4892a870dfc497aa6a1c7adb4651a	225156	validated
42841d66-59bc-4cef-843e-02705069fad7	42841d66-59bc-4cef-843e-02705069fad7/82a740bb-803a-4cb7-a2ea-ec44b578de62.FPKM.txt.gz	144ec3514e8002c09dc970442f625fe5	522738	validated
4284fdc2-d71d-4c43-970d-fbca133d0189	4284fdc2-d71d-4c43-970d-fbca133d0189/56ac46a4-f422-43e3-b117-39c8c835c4c1.FPKM.txt.gz	51e3514aee63b8c45480bf520570d01a	506073	validated
428df85b-2242-4925-8743-23c2c58990c2	428df85b-2242-4925-8743-23c2c58990c2/2eb359c8-470a-47b4-a448-eb45df341862.FPKM.txt.gz	f5cb676dbc2421cba0daaccfd70d280a	516929	validated
42c70a49-739a-4e74-84b7-40fc3152a4f3	42c70a49-739a-4e74-84b7-40fc3152a4f3/2dcc64d0-7289-4c62-ae60-9f5581d5c882.FPKM.txt.gz	a4941c101af7ccba246e820aeb930a9d	309060	validated
42f4de8c-d9ea-4431-b904-400e258a52a8	42f4de8c-d9ea-4431-b904-400e258a52a8/96fd0f54-7ac3-4e83-8144-12e1e7ffdee8.FPKM.txt.gz	97ee68f4ad89a0ff70a15f8a6c0fd9f6	507176	validated
42fa79fa-989f-4ae5-9e70-c26213cca7ca	42fa79fa-989f-4ae5-9e70-c26213cca7ca/6790ad16-e56e-4a72-b7ff-0e262c2938ff.FPKM.txt.gz	e62e8e8e19c887df1613e75b8058b843	503670	validated
4303d5d3-3b74-47f9-8b39-6bc1493c2661	4303d5d3-3b74-47f9-8b39-6bc1493c2661/571143cf-c9f4-4490-8ff7-084ab5b297d3.FPKM.txt.gz	b6a20d6a74e64577197f9b6f3b3dbd04	504196	validated
434c5411-748d-427e-807b-13a843e0da81	434c5411-748d-427e-807b-13a843e0da81/d8d4ed0e-e48e-4814-a750-3b6cd1fd470d.FPKM.txt.gz	baa34af73f0d9b02c8e09b8b0c7a3832	496699	validated
435d5300-fa3d-4a2f-8072-a08e1035aa3e	435d5300-fa3d-4a2f-8072-a08e1035aa3e/68e11add-9274-45d8-a789-1f475e781cd2.FPKM.txt.gz	3a5851dbb836fbc87269feafc3a6b0c0	529760	validated
4373b418-04dd-47a9-b740-b403231719b6	4373b418-04dd-47a9-b740-b403231719b6/a4141c5c-e187-49aa-9b42-1ad9e2929aec.FPKM.txt.gz	65c33d4d1da0bb77f9c79ba232b705ec	504474	validated
4385781f-dd23-4181-ab13-43037f77764a	4385781f-dd23-4181-ab13-43037f77764a/3e52aefa-f6a6-4ba7-b584-e653492771d3.FPKM.txt.gz	7ccc89ebd565fc87e576b735277ce5d3	313125	validated
43d3b4af-87bf-4a22-a37f-8f013f42abbf	43d3b4af-87bf-4a22-a37f-8f013f42abbf/de3d2ca0-d59f-46b3-9b15-fad972cfa86e.FPKM.txt.gz	f2918cf2c052cc3aaa3b5f6b3ff8c9bc	613386	validated
448e9f95-ecc7-4b32-aded-a6ffa3122e9d	448e9f95-ecc7-4b32-aded-a6ffa3122e9d/9cb91836-3ed3-47e9-8f86-eb15937fd537.FPKM.txt.gz	47b4deb6735a5ea82f943c84f19b0dac	469257	validated
456c043e-7437-482b-84bc-b324c67ecb28	456c043e-7437-482b-84bc-b324c67ecb28/d842b357-df64-4896-89c7-aa62999b1933.FPKM.txt.gz	3a53c51d2993d6c3bcc514a0a214ac5e	526832	validated
45864cb2-f5c6-4bec-890b-be19554c3127	45864cb2-f5c6-4bec-890b-be19554c3127/4c9d42ed-5d84-4506-bdda-2b4a388b6dcd.FPKM.txt.gz	e367f9fdf989cc50255c4646af54d798	337981	validated
459ed3e5-fd51-4928-a411-ecb69a17b428	459ed3e5-fd51-4928-a411-ecb69a17b428/c2e72857-11fb-4663-bf9a-bd2089d070fe.FPKM.txt.gz	a1c673cbb6d97ba2ac526e79d5057359	575234	validated
45ab4837-22eb-401b-8af6-f71f722d9631	45ab4837-22eb-401b-8af6-f71f722d9631/91bad16d-bded-491a-95b4-f21ff7242a0e.FPKM.txt.gz	7ac8ceef213d04a15c2988ee0c63f97b	493980	validated
45bb8ede-421a-492e-888e-7c8b6387acc8	45bb8ede-421a-492e-888e-7c8b6387acc8/39edcb3c-c9f4-4b00-8b16-17f1909fef15.FPKM.txt.gz	ae397309712c4d8c171d7ac44f66265c	571404	validated
45ddf22e-1730-4031-bb61-f167000ff1a6	45ddf22e-1730-4031-bb61-f167000ff1a6/26dcc91b-b7d5-47c1-8135-e5ab4f4e4be5.FPKM.txt.gz	af111caa19bb16ae9547d91b30914a79	526120	validated
45fb86ad-46f3-403a-be4f-51879accf136	45fb86ad-46f3-403a-be4f-51879accf136/ec2e0f42-85e7-48be-ba3c-1afcee0e7e1b.FPKM.txt.gz	45a32d6612678265e884d7464aabaac2	531075	validated
460b552d-33d9-476f-a346-6957b3c1bd18	460b552d-33d9-476f-a346-6957b3c1bd18/7386bdff-7f78-46b5-afd3-d75a19f1a0ce.FPKM.txt.gz	887d25481bbe9c9415769f3bb60480a3	523021	validated
462eda52-b4bc-4057-9272-513b72c83f2c	462eda52-b4bc-4057-9272-513b72c83f2c/ab461441-1f45-4ae5-b5da-ebb58817f75c.FPKM.txt.gz	6f4defa9295b05ccf8e43a055b242f62	544405	validated
463a200a-d55a-440f-99d6-8c2aec02d629	463a200a-d55a-440f-99d6-8c2aec02d629/6e4ad047-a669-440f-b45f-2fef73171994.FPKM.txt.gz	33ae2b5de077a5601342e0af16a7df3d	524991	validated
463fadc7-1612-4f20-a39e-5801163539ba	463fadc7-1612-4f20-a39e-5801163539ba/dba87d20-a3ed-4ca3-93f7-0fe979f7923a.FPKM.txt.gz	188bb9d69129a62791975d10374ab682	529336	validated
465b2348-b8a0-4bfc-90e8-e327d0164108	465b2348-b8a0-4bfc-90e8-e327d0164108/69421950-d3a1-429b-9fae-60e3d9ee3644.FPKM.txt.gz	5b2cb10a1329fb258b9fa975bb05a7e8	338983	validated
465e0bc8-c41a-4cda-b5af-1a1d3badcbc4	465e0bc8-c41a-4cda-b5af-1a1d3badcbc4/246d0372-763c-475f-8e19-d39a264a8d08.FPKM.txt.gz	4125c82762b9c6ee0e4ded2b56c49ac6	518582	validated
4672bb9a-f372-4ddc-8ed3-db70f13c22ae	4672bb9a-f372-4ddc-8ed3-db70f13c22ae/bed41d1f-443b-4abe-917c-e79f03bf2ae3.FPKM.txt.gz	e6775d8378ba0dba4f197cda8a7239c8	524441	validated
467f28f4-f4c0-40d2-8a4f-47b0461c5785	467f28f4-f4c0-40d2-8a4f-47b0461c5785/80ae5192-3d8d-4a40-bbc7-93761883b084.FPKM.txt.gz	dad92811a87e10c6cee42ee00517d736	506637	validated
469a2bf1-59b1-40f2-b322-58c9ac2cee0a	469a2bf1-59b1-40f2-b322-58c9ac2cee0a/d7d51e32-3ac5-4f74-84be-62c397643bfe.FPKM.txt.gz	a0b65d201182a3f16d33877e2a24b7c3	313533	validated
469e925b-70d0-4ad1-a13b-b652b80d9927	469e925b-70d0-4ad1-a13b-b652b80d9927/289f5ff8-da39-4b95-a374-56bdbb866e49.FPKM.txt.gz	c73ea4ac69a50097c8363635d0e49bc6	520827	validated
46fccc19-405a-42be-97a7-7da82e394b0d	46fccc19-405a-42be-97a7-7da82e394b0d/56bb3b94-ceb1-4f7d-b424-53c3ded5a82e.FPKM.txt.gz	d0476ea74bafd9f92539606cde4ce40c	519525	validated
472973b1-7bdc-4ca2-92eb-9ac3a6756aa1	472973b1-7bdc-4ca2-92eb-9ac3a6756aa1/df6c9ff4-db5f-42c9-a98e-91d2f4f14ee6.FPKM.txt.gz	6b589da257bcccb22f51dc8c3f44d14e	523804	validated
47c800f5-9f32-4f1f-a404-39026a76c40f	47c800f5-9f32-4f1f-a404-39026a76c40f/90987e6e-84c8-4c60-ba60-6fae2fabe597.FPKM.txt.gz	3a8a9734df6954d059d8d89843af30c4	510271	validated
47cbde2b-f797-4c66-babd-fc2f4cf690d1	47cbde2b-f797-4c66-babd-fc2f4cf690d1/058e5666-b35d-4a9f-aef0-34570e18f2fe.FPKM.txt.gz	8b90b5686d2f55af1eb1fe8929fccfd2	547386	validated
47e7f188-12ee-4024-92cf-09c42afe688d	47e7f188-12ee-4024-92cf-09c42afe688d/35f271be-6fd4-411a-afbc-c370665c363a.FPKM.txt.gz	f537bd86a7716aefa851719182cfdd62	551792	validated
47f01bc8-e4cb-4343-b914-cea3f7711410	47f01bc8-e4cb-4343-b914-cea3f7711410/ae623b24-501b-4d3f-adff-745d95205a5c.FPKM.txt.gz	f7b1aadabd03383d74895d995a7feaaf	502250	validated
47f8842f-10d6-47ec-a26f-c6f6242b2800	47f8842f-10d6-47ec-a26f-c6f6242b2800/c02e42b9-e4c1-4119-b287-97f74517aab5.FPKM.txt.gz	121e8049c666e0ce312d09f5192ca56b	512759	validated
4808fabc-e2e1-48d1-b20f-e6b2c9c89678	4808fabc-e2e1-48d1-b20f-e6b2c9c89678/7ebd35ca-8fd1-4f22-a38d-122537b65bc2.FPKM.txt.gz	7e2f40c4eff7a428ba08c61c83eb5491	584245	validated
482fcbc8-40af-4d64-92ad-a00865f52c73	482fcbc8-40af-4d64-92ad-a00865f52c73/765b28de-53ab-4a2e-9b44-20e02f5468fb.FPKM.txt.gz	d52ba95ac0ef6a339f71f62230dd2371	336556	validated
483724f4-450c-4472-89b1-0252c85bd372	483724f4-450c-4472-89b1-0252c85bd372/de01576d-54fd-453b-8e13-735d8936b171.FPKM.txt.gz	492b504bedfeace7ebbd80ddd40844f0	518892	validated
48379513-0b87-45da-a585-6609cc9515f2	48379513-0b87-45da-a585-6609cc9515f2/efcdad6f-5896-481e-b4ff-f7280c6f08bc.FPKM.txt.gz	1d9b310fee49fe04e12d0ecf220001eb	335002	validated
485f4ece-d8de-4d18-944c-c5cb410c7240	485f4ece-d8de-4d18-944c-c5cb410c7240/0afa874c-af86-47d8-8757-0679af6804a9.FPKM.txt.gz	afa4e8a48c15ed90812a951f6fd80b14	528154	validated
48fa0b36-b5b0-4ee5-86dc-9e98cb71e1ce	48fa0b36-b5b0-4ee5-86dc-9e98cb71e1ce/68188ff6-3357-468a-838a-ba6ffa99ae40.FPKM.txt.gz	7268340a05f930243604df6913fda912	332230	validated
490d3bc8-a52b-44f7-8c74-ff0e0a79a758	490d3bc8-a52b-44f7-8c74-ff0e0a79a758/5029587e-a11b-473d-b14d-b17615b50047.FPKM.txt.gz	4c228ec341cd9901689862f55aefd3ff	521260	validated
495e1ea2-e1e1-4915-87c6-9282d20ee29c	495e1ea2-e1e1-4915-87c6-9282d20ee29c/c66a4fc5-9935-47cd-b72b-5f013436e531.FPKM.txt.gz	12373d5ec44830ff2e9ad54886a64994	524426	validated
49750e67-3f8b-459e-b21b-1e33e60581e4	49750e67-3f8b-459e-b21b-1e33e60581e4/78fd362c-5ca6-4190-bdc2-8c695b2ed304.FPKM.txt.gz	24ab7e358cd3825713986a24f4eea4f6	515097	validated
4982b034-bd84-43bd-9dc5-3e425dc58dfb	4982b034-bd84-43bd-9dc5-3e425dc58dfb/55cca3e8-899a-4fba-941a-8789f5d1d206.FPKM.txt.gz	82a8c63945f007fa36e5ddffd9f3e0ec	558062	validated
499222c5-7006-4ca8-a126-f6fa1451f2d5	499222c5-7006-4ca8-a126-f6fa1451f2d5/3251fab1-8a05-4a78-98f5-0771528310bf.FPKM.txt.gz	9d7cfac019ac3905d04d412f09565ec9	523100	validated
49f45ba2-7984-4127-b64f-05dfed8499cf	49f45ba2-7984-4127-b64f-05dfed8499cf/b49fa85f-7960-4b2a-8cd9-3a3893bd983f.FPKM.txt.gz	a96121e328c9aadf521e6984d4570e6f	331342	validated
49f6425a-1fb2-4b50-a8e9-4ab689cd4af6	49f6425a-1fb2-4b50-a8e9-4ab689cd4af6/97c1050f-b055-4466-9cdb-4b6db9acf919.FPKM.txt.gz	2f238ed445f82868959375c7cd9a7d68	482116	validated
4a092ce2-1ff8-4da5-9f29-fbf713903562	4a092ce2-1ff8-4da5-9f29-fbf713903562/590ef909-d0a1-4e19-a728-d6a8b34c9837.FPKM.txt.gz	84de87b35716828645ce6e1a7419f552	555927	validated
4a2ee37c-774e-44dd-9889-396645963756	4a2ee37c-774e-44dd-9889-396645963756/d56f943d-74a6-4a8a-85df-85fd737b0eab.FPKM.txt.gz	a226dc38016421f6fa4506116c4e399b	532023	validated
4a485440-c03e-4ae5-abae-680b61aa8efb	4a485440-c03e-4ae5-abae-680b61aa8efb/2fd32b72-d321-40e3-9ce8-aeacfb284ce9.FPKM.txt.gz	bb2fbd620c1ada7ad5638d583e097321	519149	validated
4a8de80c-88ad-4dc9-8df3-ea5d64e9405c	4a8de80c-88ad-4dc9-8df3-ea5d64e9405c/fd140e4b-5d0e-44f9-9734-273a3d163a9b.FPKM.txt.gz	c5ec3ce6fb08585e0979564918f9b153	307125	validated
4a9266c7-1976-4d97-a8cd-ef9c734f6b9b	4a9266c7-1976-4d97-a8cd-ef9c734f6b9b/4020fb48-41a6-40be-bf52-0e45fa2c1799.FPKM.txt.gz	370c8d1c785d90517a95800e2963912d	526256	validated
4abd36f1-fa95-48dc-9723-96800ef9aad0	4abd36f1-fa95-48dc-9723-96800ef9aad0/a82ab02e-4894-43f3-adf3-8a9faebee4e3.FPKM.txt.gz	40f186b1a5c2289462395fb2f3a09bea	485431	validated
4ad9ed8d-debe-416a-9d79-ba1eb94baa67	4ad9ed8d-debe-416a-9d79-ba1eb94baa67/58f33d44-09b9-47ee-81bd-346c62419890.FPKM.txt.gz	3a55eca9b6733564d5054347207d4d19	322653	validated
4add879d-ddef-4bc2-bc9d-479481bf3378	4add879d-ddef-4bc2-bc9d-479481bf3378/f4a8ce7c-a9cf-42d4-b88c-736d3814e089.FPKM.txt.gz	9423d4ce194e647acd1e3c16241376cb	545851	validated
4b3c2ce2-8545-4096-b0dc-fc2c100630cb	4b3c2ce2-8545-4096-b0dc-fc2c100630cb/2603ada6-3900-4527-84d4-451d40886b08.FPKM.txt.gz	7f97bf492032dcd594107b73cc0a5aab	523590	validated
4b9571f1-58fa-4432-8816-1b11c9cbef1f	4b9571f1-58fa-4432-8816-1b11c9cbef1f/1e69236e-5526-4bf1-8de5-35d50a71f227.FPKM.txt.gz	180e85dd961b453b7b20d386e805b70c	512199	validated
4b98e69d-fa7f-4d9b-b3d8-e766516e4568	4b98e69d-fa7f-4d9b-b3d8-e766516e4568/3d8a6f49-654a-4f69-93d0-5c7f4f2159f6.FPKM.txt.gz	d41d3556a238b9188316d345d4d6c872	499539	validated
4b9f9e62-b6dc-494d-81e6-e7729eca4135	4b9f9e62-b6dc-494d-81e6-e7729eca4135/3fdbd440-98a0-4ea0-ad84-d38667e176d0.FPKM.txt.gz	bcaeb3f151ed627da7e987451319d72f	519068	validated
4bb7ad46-ad9e-4339-8d9f-a002bea7067a	4bb7ad46-ad9e-4339-8d9f-a002bea7067a/03fe25f9-ec83-49d0-9f50-e113b6678fdc.FPKM.txt.gz	c819ff565659de31e3445214ab27837a	515131	validated
4c012681-e5ab-48f1-8ea9-f81e9ec1bcf3	4c012681-e5ab-48f1-8ea9-f81e9ec1bcf3/78d90a43-ba72-4329-a810-94e1f4b9b207.FPKM.txt.gz	c2597acbd8c0e3c32318c20a8e5004c8	326114	validated
4c77791c-cb11-4cc5-938a-7565aa39dd52	4c77791c-cb11-4cc5-938a-7565aa39dd52/38712765-2ae2-438a-92e0-ca9e326a875d.FPKM.txt.gz	14dd7811d838a839a19384d359482425	548402	validated
4ca378eb-2191-4fa8-9e5b-88f3c886bf0a	4ca378eb-2191-4fa8-9e5b-88f3c886bf0a/405e401d-d3fc-468c-8c63-c8dddf9b3ee3.FPKM.txt.gz	99c2695d268c597fe826f88ad045b366	503439	validated
4d28f93e-680a-40f6-83d7-1d9dc5ca0bc8	4d28f93e-680a-40f6-83d7-1d9dc5ca0bc8/5e879f5e-3253-48fb-906f-0c36c3abe5f0.FPKM.txt.gz	7ca5426e6b35af8767ee17f90f073f24	512727	validated
4d5721b2-8dd3-4d61-94ad-10c046a8d8d5	4d5721b2-8dd3-4d61-94ad-10c046a8d8d5/10c787b9-61d3-4ace-bb7b-091b74c2846d.FPKM.txt.gz	1653d0a19945d80d0eac5480e1a7ba6f	304787	validated
4d71972e-2b33-470a-8e96-83a27f043a93	4d71972e-2b33-470a-8e96-83a27f043a93/1f0f7598-d8c0-41ba-8b07-c958fecbb5f7.FPKM.txt.gz	f8630b216608c186737e6e64ee1eb5da	537788	validated
4d74d20a-6109-4a2e-b9f4-fc44a3e20afb	4d74d20a-6109-4a2e-b9f4-fc44a3e20afb/8397b99f-3ab3-4e85-a6d2-4377689aface.FPKM.txt.gz	589dd5ff6c94e00bb14bc8db18919f52	510271	validated
4dc6159c-8819-4112-8025-2ddf7bb3cbc6	4dc6159c-8819-4112-8025-2ddf7bb3cbc6/a7cbe257-b699-4363-94ce-a65ec0b5b85f.FPKM.txt.gz	7f851032d96d8e79e43d87b423d5925e	539688	validated
4df8f1dc-0d9a-4b56-9d41-403fe83b0660	4df8f1dc-0d9a-4b56-9d41-403fe83b0660/08d405ce-f557-424b-bef3-7acd7aeb1f51.FPKM.txt.gz	0b5285a9dfcf10b06285d60ea045e5f0	508284	validated
4e1537c2-e443-4488-a71b-4617dc351951	4e1537c2-e443-4488-a71b-4617dc351951/5443e3ba-0282-492d-8971-d4fda659ec76.FPKM.txt.gz	7e9cbad30b969642bb3098fce585a4c0	335920	validated
4e15c49d-4dfa-471d-90e1-ea45023c0f39	4e15c49d-4dfa-471d-90e1-ea45023c0f39/8a4021d0-bdee-4287-9266-d33e8d0a7407.FPKM.txt.gz	61953539c189c9b66697656c9b3a11ed	511190	validated
4e927b7d-9749-4690-81e4-b0fafa4d51a9	4e927b7d-9749-4690-81e4-b0fafa4d51a9/d69c9459-32ef-48ed-a451-2f84d4f4a165.FPKM.txt.gz	e3f99224c2e349dc9332d619b02829fa	331451	validated
4e996689-7c3e-4236-ac72-4620660c7c6a	4e996689-7c3e-4236-ac72-4620660c7c6a/3a19c03d-5380-4a89-8cd6-b797d8ec99cb.FPKM.txt.gz	349b0b79d02ef2bd3f3fc84740db92eb	307871	validated
4eb23122-3ff7-4c31-975b-a87d5e9dd6d8	4eb23122-3ff7-4c31-975b-a87d5e9dd6d8/613ede80-6487-4a41-b97f-b2ac65b12f9b.FPKM.txt.gz	aea5473bba33930f627e25412756697f	304163	validated
4ee4369b-8075-44e6-8282-54bf2de0289a	4ee4369b-8075-44e6-8282-54bf2de0289a/d7cdce64-4830-44bd-bac2-8f985a6a82ea.FPKM.txt.gz	0c9a880a84afeb6f8f3265f42584504a	525567	validated
4ef859f2-b000-4b18-b9cd-f9e4bab1957f	4ef859f2-b000-4b18-b9cd-f9e4bab1957f/d3b586fc-3d45-40f1-bbfa-53e85e005e4c.FPKM.txt.gz	93db27c94f88ecc348109eecf5a1fbc2	513427	validated
4f3616ce-847b-4e66-b621-aab8bee2c696	4f3616ce-847b-4e66-b621-aab8bee2c696/355f9f19-ed5e-4bf6-a8b5-d50f67d5d43c.FPKM.txt.gz	7ce64271889fc65ae7ea0edd0130a091	536386	validated
4f48773d-e7b5-48a5-97a0-4f19000d5773	4f48773d-e7b5-48a5-97a0-4f19000d5773/0cc7bf27-db61-407c-936e-3c53cc49c3ef.FPKM.txt.gz	daf456b6174801fe2377ed5c82a1a65c	318745	validated
4f7e55b3-a633-44e6-9095-1852ab94029b	4f7e55b3-a633-44e6-9095-1852ab94029b/8cb43c50-4ce9-4707-9dfa-cc5ed66a6b61.FPKM.txt.gz	9ed4470e6e4d0cc2ab5781ac3b6ec47f	524731	validated
4fb19752-7acd-4efa-bf35-1ca36bd01728	4fb19752-7acd-4efa-bf35-1ca36bd01728/775f6c47-a9f9-4cbe-9262-4f2aae8cc43f.FPKM.txt.gz	1d8153ea4415480977dfdf26558d3002	318006	validated
4fd34e9b-70ce-44dd-a1cf-9e699c224479	4fd34e9b-70ce-44dd-a1cf-9e699c224479/2a659746-7292-4590-add0-c5915e513a7a.FPKM.txt.gz	7b17af4c4e3a75e852887542cee0fe4b	536649	validated
4fe4fd65-60b6-405c-a817-ec5cea33cadf	4fe4fd65-60b6-405c-a817-ec5cea33cadf/2117f4fe-88fe-4f32-9562-d620ab7123b4.FPKM.txt.gz	5a182a6c1ea85f5081a010d76972107d	323256	validated
501f7981-8d37-4c98-86a4-2c182b96c921	501f7981-8d37-4c98-86a4-2c182b96c921/7e514ab7-c87e-4144-8d2a-e5050c743d4b.FPKM.txt.gz	0fe2a459d118c8bdd884af1e8c93b42d	336263	validated
50c45500-30ad-48e2-8f90-612862d14446	50c45500-30ad-48e2-8f90-612862d14446/991273f3-2fd9-4c40-b6b3-2d8676b210de.FPKM.txt.gz	dc18396de07f0c79237a1fce09a3b67c	522849	validated
512be8dc-f0fa-4bca-8c88-f1e42bec38bc	512be8dc-f0fa-4bca-8c88-f1e42bec38bc/20cdc1be-7412-4457-ab53-90dcfdf26f93.FPKM.txt.gz	bc5e9db2f2d102a7bd4ca753e0416857	522021	validated
51343e2b-2b46-4bb4-a95f-4c281a6e24df	51343e2b-2b46-4bb4-a95f-4c281a6e24df/b21ad4d2-8343-4162-b664-ff6c95e69089.FPKM.txt.gz	3557fab75395f78c53fa211e4282f1ca	292726	validated
516c3dc0-7daf-4608-b5ed-b8eaad64de14	516c3dc0-7daf-4608-b5ed-b8eaad64de14/6b8fbd86-ffe4-463b-bd1e-5fe3249f9dc9.FPKM.txt.gz	3bddaddf4334f0458ba2c01cd570b9dd	529121	validated
51cf7d54-c982-4f36-9784-30b8dd434668	51cf7d54-c982-4f36-9784-30b8dd434668/677bb05d-81de-4202-a17b-bc39fb1bfb5d.FPKM.txt.gz	36c7de53e5856bcc4d13a0a884b38430	530769	validated
51f181f1-813b-43bc-aff9-58b30b0bf2d7	51f181f1-813b-43bc-aff9-58b30b0bf2d7/e749c448-20fb-4732-b8ee-c74177485245.FPKM.txt.gz	91598574f9064cc6560e213a49d208e6	529277	validated
522df961-c8cb-44b1-ba3b-97d82cab82e5	522df961-c8cb-44b1-ba3b-97d82cab82e5/b4436726-df11-410d-862e-aa54105a8c3e.FPKM.txt.gz	e8f2e344e234548d94fdb318c1067054	536622	validated
52356d1c-a5f9-4da2-a193-d19481e11c90	52356d1c-a5f9-4da2-a193-d19481e11c90/22b2ac9e-b6d4-415e-b7ab-7c3c85c8d215.FPKM.txt.gz	aa34a28ce22717c3fcd388fa28ab4341	535126	validated
5242e4ef-30ba-447b-b7d3-d0849fb5836d	5242e4ef-30ba-447b-b7d3-d0849fb5836d/bc84a8c1-c9ed-4414-8f45-3a555ce1ae55.FPKM.txt.gz	285c5c392e3e91d12e3710f2a15ceb6f	334926	validated
52900030-d17d-429c-abdb-9018f21e68eb	52900030-d17d-429c-abdb-9018f21e68eb/eff473b1-657a-4004-bbf8-c48f948e4e7d.FPKM.txt.gz	27c15e3bd50ad346332752cb014a2714	530103	validated
52b65943-02b9-4ba8-8ae2-3f74622a4de8	52b65943-02b9-4ba8-8ae2-3f74622a4de8/dba2964e-2676-4aca-af36-5de4bd1036b9.FPKM.txt.gz	fe9fd96a5c07e748248a0408fc6b1524	491924	validated
53cd69b3-f5eb-4159-9db2-d698d7abd267	53cd69b3-f5eb-4159-9db2-d698d7abd267/4e30632f-e8ad-4a99-97ba-94d89a08bc19.FPKM.txt.gz	183036259b278738dd09c74017e22844	504679	validated
53e80614-1973-40c0-a7e9-3cbf0ceffd91	53e80614-1973-40c0-a7e9-3cbf0ceffd91/ac46a133-5c10-43e4-84b9-0cdcdaf5526e.FPKM.txt.gz	106889f63961e8159d1910a8d6bc77bd	510596	validated
542523b4-bc2b-4ae6-b87a-063d6e7f2989	542523b4-bc2b-4ae6-b87a-063d6e7f2989/34e77fac-9e4b-481c-9a6c-a1b5f0916f06.FPKM.txt.gz	d8f5df32a716e2e1ab8db0f697bb3ca5	514817	validated
54694dd6-1eef-4dce-ad3a-26601fc0b3c5	54694dd6-1eef-4dce-ad3a-26601fc0b3c5/6ede5224-9a84-4ec5-9db2-99fbaf3419b1.FPKM.txt.gz	957e624f70bab246c57aa908189f9eed	514200	validated
